http_time_avg,ttl_avg,packet_inter_arrivel_B_firstQ,packet_inter_arrivel_A_sum,packet_inter_arrivel_B_min,device_category
0,154.6470588,0.067094904,3.239979029,0.00411582,5
0,156.5384615,0.067094904,4.829326153,4.01E-05,5
0,151.9107981,0.067094904,25.85356402,2.98E-05,5
0,155.3333333,0.067094904,3.246445894,0.02007103,5
0,155.2666667,0.067094904,4.508378983,0.02007103,5
0,156.8461538,0.067094904,4.377157927,0.02007103,5
0,155.8461538,0.067094904,4.648251057,0.02007103,5
0,125,0.065124035,3.338696003,0,5
0,125.2272727,0.000211954,11.54285884,2.81E-05,5
0,155.8,0.067094904,3.600782156,0.000150919,5
0,156.5,0.067094904,4.337769985,0.000221014,5
0,151.8294931,0.067094904,27.26662111,0.000221968,5
0,155.4,0.065147698,3.02127099,0.02007103,5
0,155.8,0.067094904,3.197517157,0.02007103,5
0,155.9642857,0.067094904,4.954022884,0.003897905,5
0,150.773913,0.067094904,25.97544289,3.29E-05,5
0,155.9333333,0.067094904,3.251352787,0.00022912,5
0,155.4666667,0.067094904,3.325679064,9.11E-05,5
0,160.2592593,0.067094904,4.555094004,0.000221014,5
0,152.453271,0.067094904,27.51935911,3.00E-05,5
0,155.2666667,0.048131943,3.366091967,2.98E-05,5
0,155.8,0.067094904,4.009607077,0.02007103,5
0,159.1034483,0.067094904,4.257611036,0.00398016,5
0,160.5185185,0.067094904,4.509168148,0.004168987,5
0,122.7142857,0.067094904,3.426591873,9.06E-06,5
0,155.9333333,0.063133061,3.067499161,0.02007103,5
0,156.1538462,0.067094904,4.396058083,0.01199007,5
0,152.7389381,0.067094904,24.97251606,5.01E-05,5
0,155.3333333,0.067032814,3.026249886,0.020010948,5
0,155.9333333,0.067094904,3.00365901,0.02007103,5
0,160.2592593,0.067094904,3.971086979,0.02007103,5
0,149.9812207,0.067094904,22.687217,0.000571012,5
0,156.4,0.062153995,2.970874786,0.020002127,5
0,155.9333333,0.067094904,3.09612608,0.02007103,5
0,144.4137931,0.043179452,3.974945068,0.0006001,5
0,149.5219512,0.067094904,20.65110302,4.01E-05,5
0,155,0.065828979,2.963486195,0.02007103,5
0,156.2666667,0.067094904,3.031644106,0.02007103,5
0,156.4615385,0.067094904,3.944777012,0.016034126,5
0,152.5980861,0.067094904,20.57995605,0.001689911,5
0,120.1052632,0.067094904,2.757070065,0.02007103,5
0,155.8,0.067094904,3.649953127,0.02007103,5
0,153.3333333,0.067094904,3.936147928,0.008134842,5
0,154.5188679,0.067094904,20.29440403,0.003931999,5
0,155.9333333,0.058124244,2.935924053,0.02007103,5
0,155.9333333,0.067094904,3.016654968,0.02007103,5
0,157.7916667,0.067094904,3.810187817,0.016010046,5
0,157.2083333,0.067094904,3.652665854,0.01420188,5
0,157.75,0.067094904,3.67901206,0.016010046,5
0,155.3333333,0.067094904,3.018213987,0.02007103,5
0,161.64,0.067094904,3.709912062,0.0160079,5
0,155,0.061032653,2.976654053,0.016047001,5
0,157.2916667,0.067094904,3.764620781,0.01203084,5
0,157.2083333,0.067094904,3.737035036,0.01713109,5
0,155.7333333,0.067094904,2.990840912,0.02007103,5
0,157.2916667,0.067094904,3.720623016,0.015980005,5
0,157.5833333,0.067094904,3.721199989,0.012001991,5
0,155.6666667,0.067094904,3.024806976,0.02007103,5
0,158.2083333,0.067094904,4.041344166,0.015980959,5
0,255,0,1.53633213,0,6
0,255,0,1.536315918,0,6
0,255,0,1.519258976,0,6
0,255,0,1.398063183,0,6
0,255,0,1.505595922,0,6
0,255,0,1.449020147,0,6
0,255,0,601.905772,0,6
0,255,0,1.395426989,0,6
0,255,0,1.495489836,0,6
0,255,0,1.499979973,0,6
0,255,0,1.615925789,0,6
0,255,0,1.498298883,0,6
0,255,0,1.499769926,0,6
0,255,0,161.2011931,0,6
0,255,0,1.5027771,0,6
0,255,0,1.374946833,0,6
0,255,0,1.499040127,0,6
0,255,0,1.499181032,0,6
0,255,0,1.475758076,0,6
0,255,0,1.47416997,0,6
0,255,0,1.523823977,0,6
0,255,0,1.474136829,0,6
0,255,0,1.499404907,0,6
0,255,0,1.421925068,0,6
0,255,0,1.501928091,0,6
0,255,0,1.498636961,0,6
0,255,0,1.499042034,0,6
0,255,0,1.47944808,0,6
0,255,0,1.468427181,0,6
0,255,0,1.474280119,0,6
0,255,0,1.473814964,0,6
0,255,0,1.375050068,0,6
0,255,0,271.6253068,0,6
0,255,0,1.500477076,0,6
0,255,0,329.3985131,0,6
0,255,0,1.499741077,0,6
0,255,0,1.599348068,0,6
0,255,0,1.500610113,0,6
0,255,0,1.425514936,0,6
0,255,0,1.502012014,0,6
0,255,0,1.49881506,0,6
0,255,0,1.497448921,0,6
0,255,0,1.499119043,0,6
0,255,0,1.466935873,0,6
0,255,0,161.2011931,0,6
0,255,0,1.499264956,0,6
0,255,0,1.411092043,0,6
0,255,0,221.7504001,0,6
0,255,0,1.47533083,0,6
0,255,0,1.474524975,0,6
0,255,0,1.510123014,0,6
0,255,0,1.499260187,0,6
0,255,0,1.499162912,0,6
0,255,0,1.499489069,0,6
0,255,0,1.474706173,0,6
0,255,0,1.489755154,0,6
0,255,0,1.496259928,0,6
0,255,0,1.501446009,0,6
0,255,0,1.512092113,0,6
0,255,0,1.499137163,0,6
0,255,0,1.476807117,0,6
0,255,0,1.474821091,0,6
0,255,0,182.5504789,0,6
0,255,0,1.482042074,0,6
0,255,0,1.498825073,0,6
0,255,0,1.503621101,0,6
0,255,0,1.498880863,0,6
0,255,0,1.495026112,0,6
0,255,0,1.496869087,0,6
0,255,0,1.499065876,0,6
0,255,0,1.507417917,0,6
0,255,0,1.506155968,0,6
0,255,0,1.49890089,0,6
0,255,0,1.497627974,0,6
0,255,0,1.527975082,0,6
0,255,0,1.498826981,0,6
0,255,0,1.475334883,0,6
0,255,0,1.49911809,0,6
0,255,0,1.625437975,0,6
0,255,0,1.499135017,0,6
0,255,0,1.504317045,0,6
0,255,0,271.6253068,0,6
0,255,0,1.473345995,0,6
0,255,0,11.97430515,0,6
0,255,0,1.50918293,0,6
0,255,0,11.97430515,0,6
0,255,0,1.498488188,0,6
0,255,0,1.49890399,0,6
0,255,0,1.490756035,0,6
0,255,0,1.496043921,0,6
0,255,0,1.499236822,0,6
0,255,0,221.7504001,0,6
0,255,0,1.452383041,0,6
0,255,0,1.497974157,0,6
0,255,0,1.498641014,0,6
0,255,0,329.3985131,0,6
0,255,0,1.497947931,0,6
0,255,0,182.5504789,0,6
0,255,0,1.499291182,0,6
0,255,0,1.49507308,0,6
0.108856,54.63636364,0.003025711,0.334565163,1.00E-05,7
0,51.84375,0.000169516,1.999898911,8.11E-06,7
0,53.31578947,3.05E-05,1.783075809,2.00E-05,7
0,52.2962963,0.000100911,4.145918846,3.10E-05,7
96.757297,53.33901978,0.000120878,97.10792589,1.91E-06,7
0,50.92105263,3.76E-05,1.857614994,0,7
0,52.54545455,0.000170946,8.031761885,1.19E-06,7
0,53.45,0.019409597,8.410052061,1.00E-05,7
0,53.28,0.000392854,5.355708838,9.54E-07,7
0,54.11538462,0.052228034,7.61757803,1.10E-05,7
0,53.6969697,0.000109911,6.024181128,0,7
0,52.47368421,0.006887853,3.204837084,7.92E-05,7
0,53.94117647,0.067094904,2.314888954,9.06E-06,7
0,53.31578947,4.10E-05,2.987874031,0,7
0,51.79245283,0.067094904,2066.267004,9.06E-06,7
0,51.94117647,0.012011051,2.854827881,9.54E-07,7
0,51.76,0.015676618,5.639811993,9.54E-07,7
0,53.05,8.73E-05,2.355720997,2.79E-05,7
0.01393,64,0.000124335,0.031742096,1.41E-05,7
0,52.72727273,1.10E-05,2.991578102,9.54E-07,7
0,51.32,1.96E-05,2.423185825,1.19E-05,7
0,52.52941176,0.000110507,1.792473078,1.29E-05,7
0,51.60869565,0.000748038,1.826781034,1.31E-05,7
0,51.8,2.25E-05,2.500941038,9.54E-07,7
0,51.8,1.91E-05,1.920197964,1.91E-06,7
0,51.8,0.004003525,1.923324823,1.19E-05,7
0,51.8,4.10E-05,2.129772902,1.29E-05,7
0,50.07407407,1.72E-05,2.533174992,1.22E-05,7
0,52.26923077,1.84E-05,1.921481133,1.91E-06,7
0,52.21428571,5.61E-05,1.797170877,7.87E-06,7
0,53.52941176,0.052027762,1.425158024,3.10E-06,7
0,50.93548387,4.65E-05,1.596101046,1.91E-05,7
0,52.6,0.01513201,1.585506916,1.00E-05,7
0,52.28,2.40E-05,2.185316086,1.00E-05,7
0,52.05882353,0.002050996,2.182384014,8.20E-05,7
0,52.17857143,3.07E-05,1.472476959,0,7
0,52.21428571,2.61E-05,1.800179005,1.10E-05,7
0,51.74074074,5.35E-05,3.477648973,1.00E-05,7
0,51.64285714,1.96E-05,1.545734882,9.78E-06,7
0,52.52941176,0.000208974,2.362653017,1.10E-05,7
0,52.73076923,2.31E-05,2.799194098,8.82E-06,7
0,51.34782609,4.19E-05,1.696075916,2.15E-06,7
0,52.26923077,4.90E-05,4.07685709,2.15E-06,7
0,52.17241379,1.90E-05,3.014940977,1.10E-05,7
0,52.08823529,2.11E-05,2.250812054,1.10E-05,7
0,52.52941176,0.000110507,2.536128998,9.54E-07,7
0,51.8,4.01E-05,1.92897296,2.86E-06,7
0,51.8,4.35E-05,2.123137951,1.00E-05,7
0,53.0625,2.10E-05,2.465996027,7.87E-06,7
0,51.36,2.40E-05,2.612089157,9.06E-06,7
0,51.80769231,2.00E-05,2.409228086,7.87E-06,7
0,52.73076923,2.00E-05,1.867233038,8.82E-06,7
0,51.8,6.64E-05,2.122542143,9.06E-06,7
0,50.37931034,0.000504971,2.428631067,1.00E-05,7
0,51.94117647,0.002092004,1.987520933,8.11E-06,7
0,52.05882353,0.000211477,1.888680935,9.54E-07,7
0,51.91666667,3.68E-05,2.259767056,1.10E-05,7
0,52.25925926,6.08E-05,2.096217155,1.10E-05,7
0,51.8,2.44E-05,2.449112892,1.91E-06,7
0,52.28,4.55E-05,2.129293919,1.91E-06,7
0,52,2.60E-05,2.291815996,1.10E-05,7
0,52.57692308,4.51E-05,2.440441132,1.19E-05,7
0,51.24,2.00E-05,1.825507879,8.82E-06,7
0,50.66666667,2.00E-05,1.614282846,8.11E-06,7
0,52.23076923,2.00E-05,1.972186089,9.06E-06,7
0,52.08823529,0.000291586,2.844735146,1.19E-05,7
0,52.52941176,0.000160933,2.112040043,1.00E-05,7
0,52.26923077,1.91E-05,2.757975817,1.19E-05,7
0,51.4137931,2.06E-05,2.901303053,9.06E-06,7
0,51.32,1.79E-05,2.149730921,2.15E-06,7
0,51.79166667,1.81E-05,2.859623909,1.91E-06,7
0,52.26923077,2.69E-05,1.91803503,1.22E-05,7
0,51.6,5.50E-05,2.166887045,3.00E-05,7
0,51.52,0.006005049,2.135501146,9.54E-07,7
0,50.80769231,2.06E-05,1.936474085,9.54E-07,7
0,52.73076923,2.44E-05,1.901592016,1.29E-05,7
0,51.8,2.96E-05,1.964074135,1.19E-06,7
0,52,6.00E-05,1.841624975,1.19E-05,7
0,52.73076923,0.006016016,1.810584068,1.19E-05,7
0,52.28,4.80E-05,1.772395134,1.29E-05,7
0,52.37142857,0.005870581,3.120872974,0,7
0,51.25925926,2.71E-05,4.100465059,7.87E-06,7
0,61.7826087,0.001056373,4.101807117,1.19E-05,7
0,53.14285714,0.002994001,2.156028986,1.91E-06,7
0,52.45,0.00015521,3.997442961,7.87E-06,7
0,51.62962963,0.000137269,3.072160006,1.10E-05,7
0,52.11538462,0.015940428,3.824057817,1.22E-05,7
0,51.47058824,0.002049565,3.540764093,9.54E-07,7
0,52.4,0.002682626,2.248574018,9.54E-07,7
0,52.76,0.010573983,1.503819942,1.10E-05,7
0,51.80769231,9.54E-07,2.86839509,9.54E-07,7
0,53,0.028362513,2.020483971,1.29E-05,7
0,52.05882353,0.006198049,1.986732006,9.54E-07,7
0,52.26923077,5.11E-05,1.426187038,1.91E-06,7
0,51.32,4.60E-05,2.039963007,1.91E-06,7
0,52.93333333,2.03E-05,1.814702034,1.91E-06,7
0,52.08823529,0.000311017,2.66701293,3.00E-05,7
0,52.28,2.44E-05,2.115967989,1.22E-05,7
0,51.66666667,1.90E-05,3.360898972,2.15E-06,7
0,52.26923077,0.000532031,2.291166067,1.10E-05,7
0,64,0,0,0,8
0,64,0,0,0,8
0,64,0,0,0,8
0,51.90598291,0.05182004,174.2846041,2.15E-06,8
0,62.06521739,0.067094904,167.0780411,0,8
0,70,0.00137794,0.530960083,9.11E-05,8
0,68,0.000110865,0.50782609,2.15E-06,8
0,57.93883712,0.000110149,7.223022938,6.01E-05,8
0,51.62204724,0.067094904,879.653131,1.91E-05,8
0,58,0.067094904,371.370163,0.02007103,8
0,59.2,0.067094904,300.3848228,0.02007103,8
0,58.85714286,0.067094904,299.5802741,0.02007103,8
0,57.55737705,0.000111103,363.5559878,9.54E-07,8
0,64.21212121,0.05109024,243.3209281,7.89E-05,8
0,60.32835821,0.05844897,370.2145,9.06E-06,8
0,57.22120419,0.000111639,601.9528019,1.91E-06,8
0,52.17929293,0.067094904,695.9531441,1.10E-05,8
0,64,0.002427697,307.0700259,2.00E-05,8
0,66.92,0.010926008,324.059844,9.01E-05,8
0,57.05301915,0.000111103,229.994899,1.00E-05,8
0,52.15638767,0.067094904,1800.966832,0,8
0,58.13888889,0.001672983,552.577523,5.01E-05,8
0,66.52,0.0157848,309.8587322,9.08E-05,8
0,56.60065478,0.000111103,441.077939,9.18E-05,8
0,56.74962811,0.000110865,572.9001291,9.54E-07,8
0,65.92307692,0.009560764,322.1757011,0.000111103,8
0,57.35738298,0.000110865,397.5227308,0,8
0,52.21621622,0.067094904,5484.803568,9.06E-06,8
0,57.37691495,0.000111103,603.0262959,1.91E-06,8
0,65.25925926,0.047220886,387.7085001,9.08E-05,8
0,64.21052632,0.067094904,388.7117622,0.000111103,8
0,71.0625,0.001933277,0.444947004,0.000110865,8
0,57.72916667,0.067094904,393.2592351,8.61E-05,8
0,52.52571429,0.015090466,7388.941345,5.96E-06,8
0,67.04166667,0.020415723,499.3050461,0.000121117,8
0,64.89285714,0.001240969,499.2714479,5.98E-05,8
0,65.96,0.034207106,378.3027642,0.000100851,8
0,66.48,0.031466007,453.4236619,9.11E-05,8
0,65.03333333,0.067094904,319.9251709,9.11E-05,8
0,62.89189189,0.002877951,602.078181,1.72E-05,8
0,64.41176471,0.067094904,391.0605929,8.11E-05,8
0,157,0,0,0,8
0,63.46666667,0.000187278,2080.008434,0,8
0,65.88888889,0.055034757,348.468087,9.11E-05,8
0,65.52777778,0.008551121,1363.770382,1.00E-05,8
0,60.94642857,0.01534009,447.27514,1.91E-05,8
0,54.95736434,0.067094904,15850.88484,0,8
0,65.5,0.036191583,432.1072559,0.000110865,8
0,64.87096774,0.067094904,505.5459781,0.000732899,8
0,58.83333333,0.006359935,354.985503,6.10E-05,8
0,66.92,0.03384161,325.399693,0.000102043,8
0,66.4,0.034061909,352.0368559,8.11E-05,8
0,58.375,0.008005381,419.9743328,0.003921032,8
0,58.71428571,0.024936318,404.8136239,7.08E-05,8
0,58.65384615,0.010076046,334.1290441,6.10E-05,8
0,59.40740741,0.003765583,404.8709359,6.10E-05,8
0,58.76923077,0.009441495,402.6317658,0.000120878,8
0,61.94444444,0.04399246,2179.391148,2.15E-06,8
0,58.93548387,0.067094904,429.8981931,6.99E-05,8
0,59.48,0.028321266,351.318891,7.08E-05,8
0,58.76923077,0.008370996,340.9170289,0.000160933,8
0,58.57894737,0.067094904,340.0895948,0.002099991,8
0,55.64150943,0.067094904,716.2733672,0.002440929,8
0,58.75,0.006821513,389.2936399,6.10E-05,8
0,55.79012346,0.067094904,6677.029433,0,8
0,58.26315789,0.005270541,418.631336,7.10E-05,8
0,158.7350427,0.000120938,1804.415911,2.50E-05,8
0,160.0619469,0.000121117,417.9120212,2.10E-05,8
0,53.51960886,0.000120878,448.289465,2.15E-06,8
0,58.65217391,0.000441074,425.9622951,7.08E-05,8
0,57.43209877,0.000121117,424.533999,7.08E-05,8
0,58.65789474,0.001559973,422.41312,7.87E-06,8
0,58.17647059,0.046671987,721.022933,0.000311136,8
0,57.83333333,0.025186419,720.2154989,0.001459837,8
0,59.08695652,0.001080036,414.4451392,6.10E-05,8
0,58.12,0.029280782,506.7641461,6.99E-05,8
0,66.14285714,0.045775115,304.2971389,0.000110865,8
0,66.18518519,0.009714544,303.930537,0.000111103,8
0,52.44144144,0.067094904,1914.484499,1.91E-06,8
0,179.8653846,0.000110865,1832.091215,2.10E-05,8
0,58.96511628,0.000111103,303.2164199,9.99E-05,8
0,185.125,0.000110865,303.011934,1.10E-05,8
0,66.58333333,0.020032048,602.663089,0.001729965,8
0,66.92,0.020287216,901.0613239,0.000111103,8
0,65.46153846,0.006235838,601.0281072,7.87E-06,8
0,62.46551724,0.003556788,300.905818,8.82E-06,8
0,58.69789227,0.001245975,811.7439241,1.91E-06,8
0,63.93333333,0.058143854,319.3174932,0.000111103,8
0,59.98333333,0.067094904,609.609189,3.00E-05,8
0,64.83333333,0.066473007,342.720264,8.11E-05,8
0,64,0.01610148,313.7918241,6.01E-05,8
0,63.64705882,0.013754249,419.7474689,3.00E-05,8
0,66.34615385,0.02688098,537.269449,0.00040102,8
0,52.79411765,0.002033591,2301.725133,9.06E-06,8
0,63.46153846,0.063135207,327.6809111,5.89E-05,8
0,65.39285714,0.050048769,417.3216732,0.000109911,8
0,65.40740741,0.009578764,411.686754,9.08E-05,8
0,56,0,0.185050011,0,8
0,66.36,0.034722567,241.3959949,0.000110865,8
0,53.543379,0.067094904,1865.946294,1.00E-05,8
0,124.4583333,0.015008926,11.50797677,5.01E-05,9
0,124.2083333,0.014080524,11.90315104,1.19E-06,9
0,125.2272727,0.001327991,12.07466078,2.69E-05,9
0,125.2272727,0.00030899,11.80342603,4.91E-05,9
0,124.8181818,0.067094904,11.86717606,0.000969887,9
0,125.1363636,0.00019002,12.06168318,1.91E-05,9
0,125.2272727,0.007781029,11.75905704,9.06E-06,9
0,125.6363636,0.002068996,11.87330294,0.001068115,9
0,255,0,870.6559849,0,9
0,255,0,2272.043972,0,9
0,255,0,1.496755838,0,9
0,255,0,1.515130997,0,9
0,255,0,1.48388505,0,9
0,255,0,2122.587114,0,9
0,255,0,1.398300171,0,9
0,255,0,1.498937845,0,9
0,255,0,1.500974894,0,9
0,255,0,1.5593431,0,9
0,255,0,2051.783551,0,9
0,255,0,1.499267101,0,9
0,255,0,1421.851972,0,9
0,255,0,1.549438,0,9
0,255,0,1891.707778,0,9
0,255,0,1511.003364,0,9
0,255,0,1.498286009,0,9
0,255,0,2460.784406,0,9
0,255,0,1.49833107,0,9
0,255,0,481.428627,0,9
0,255,0,1085.927311,0,9
0,255,0,1.449751139,0,9
0,255,0,1.497591019,0,9
0,255,0,1.499594927,0,9
0,255,0,1.499158859,0,9
0,255,0,1.404341936,0,9
0,255,0,1610.93238,0,9
0,255,0,1700.208887,0,9
0,255,0,1.526290894,0,9
0,255,0,1.427880049,0,9
0,255,0,2080.687087,0,9
0,255,0,1261.846827,0,9
0,255,0,1.550252914,0,9
0,255,0,2051.871138,0,9
0,255,0,1.528024912,0,9
0,255,0,1.422492027,0,9
0,255,0,1474.539615,0,9
0,255,0,841.7504108,0,9
0,255,0,1.495380878,0,9
0,255,0,1.473100185,0,9
0,255,0,1.450474977,0,9
0,255,0,1.498687983,0,9
0,255,0,161.526104,0,9
0,255,0,1605.607171,0,9
0,255,0,1.499397993,0,9
0,255,0,1.49916482,0,9
0,255,0,1.488393068,0,9
0,255,0,1.499823093,0,9
0,255,0,1.499924898,0,9
0,255,0,1.499454021,0,9
0,255,0,1.525829077,0,9
0,255,0,2295.657344,0,9
0,255,0,1.422203064,0,9
0,255,0,1.500413895,0,9
0,255,0,289.954073,0,9
0,255,0,1170.154062,0,9
0,255,0,1.501563072,0,9
0,255,0,1.488104105,0,9
0,255,0,1.449045181,0,9
0,255,0,1750.05968,0,9
0,255,0,221.608381,0,9
0,255,0,1.499174118,0,9
0,255,0,1760.533763,0,9
0,255,0,1.425745964,0,9
0,255,0,1.499145031,0,9
0,255,0,1.524214029,0,9
0,255,0,705.5466959,0,9
0,255,0,1.484426022,0,9
0,255,0,1130.750756,0,9
0,255,0,1.47486496,0,9
0,255,0,1.509350061,0,9
0,255,0,1361.607474,0,9
0,255,0,2122.662708,0,9
0,255,0,1.502691984,0,9
0,255,0,1.574275017,0,9
0,255,0,1.422235966,0,9
0,255,0,1.499016047,0,9
0,255,0,1.499198914,0,9
0,255,0,1.550282955,0,9
0,255,0,1.498718023,0,9
0,255,0,1.497944117,0,9
0,255,0,1.488311052,0,9
0,255,0,1.499551058,0,9
0,255,0,810.499788,0,9
0,255,0,1.498667955,0,9
0,255,0,1.499511003,0,9
0,255,0,1.508748055,0,9
0,255,0,492.6468401,0,9
0,255,0,392.5019391,0,9
0,255,0,1.525666952,0,9
0,255,0,1.403203011,0,9
0,255,0,1.499104023,0,9
